reach_id,strahler_ord,Z_u_m,Z_d_m,H_gross_m,A_u_km2,A_d_km2,length_m,slope_pct,mid_lon,mid_lat,is_ror,is_microhydro,hydro_method,Q_mean_m3s,Q40_m3s,Q65_m3s,Q80_m3s,Q90_m3s,Q_jan_m3s,Q_feb_m3s,Q_mar_m3s,Q_apr_m3s,Q_may_m3s,Q_jun_m3s,Q_jul_m3s,Q_aug_m3s,Q_sep_m3s,Q_oct_m3s,Q_nov_m3s,Q_dec_m3s,Q_env_m3s,Q_design_m3s,Q_net_m3s,eta,scale_type,H_net_m,P_inst_kW,annual_energy_MWh,dry_energy_MWh,wet_energy_MWh,E_jan_MWh,E_feb_MWh,E_mar_MWh,E_apr_MWh,E_may_MWh,E_jun_MWh,E_jul_MWh,E_aug_MWh,E_sep_MWh,E_oct_MWh,E_nov_MWh,E_dec_MWh,palika,is_border_river,apportion_factor,capacity_class,cultural_excluded,slope_viable,screened_viable
11134,5,832.0,820.4,11.6,563.59,568.16,569.9,2.04,83.221944,28.238056,1,0,GAUGE_TRANSFER_DHM,22.1891,13.605,6.8025,4.373,3.0773,4.8816,4.4378,4.8816,6.6567,12.204,38.8309,75.4428,80.9901,46.597,21.0796,9.3194,5.7692,0.4438,13.605,13.1612,0.82,Commercial RoR (>1 MW),10.4,550.53,3464.36,1107.34,2357.03,276.22,224.54,276.22,374.23,731.99,819.5,846.81,846.81,819.5,846.81,534.62,331.47,Musikot,1,0.5,Mini (100-1000 kW),0,1,1
11143,1,831.4,794.5,36.9,0.83,2.47,232.7,15.86,83.334167,27.966667,0,1,WECS_NEA_MIP,0.0976,0.0662,0.0343,0.02,0.0145,0.0215,0.0195,0.0215,0.0293,0.0537,0.1709,0.3319,0.3564,0.205,0.0927,0.041,0.0254,0.002,0.0343,0.0323,0.65,Micro/Mini Hydro (<1 MW),33.2,6.84,53.77,21.88,31.89,3.07,2.49,3.07,4.16,5.4,5.23,5.4,5.4,5.23,5.4,5.23,3.69,Chatrakot,0,1.0,Micro (5-100 kW),0,1,1
11144,1,831.4,694.4,137.0,0.51,0.8,491.4,27.88,83.339444,28.072222,0,1,WECS_NEA_MIP,0.0323,0.0217,0.011,0.0062,0.0045,0.0071,0.0065,0.0071,0.0097,0.0178,0.0566,0.11,0.118,0.0679,0.0307,0.0136,0.0084,0.0006,0.011,0.0103,0.65,Micro/Mini Hydro (<1 MW),123.3,8.1,64.85,26.87,37.98,3.8,3.12,3.8,5.15,6.43,6.23,6.43,6.43,6.23,6.43,6.23,4.56,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11145,1,694.4,638.7,55.7,0.8,1288.98,301.2,18.49,83.343056,28.073056,1,0,GAUGE_TRANSFER_DHM,44.5193,27.2965,13.6482,8.7739,6.1742,9.7942,8.9039,9.7942,13.3558,24.4856,77.9087,151.3655,162.4954,93.4905,42.2933,18.6981,11.575,0.8904,27.2965,26.4061,0.82,Commercial RoR (>1 MW),50.1,5321.02,33483.94,10702.69,22781.26,2669.74,2170.26,2669.74,3617.09,7074.85,7920.64,8184.66,8184.66,7920.64,8184.66,5167.27,3203.7,Gulmidarbar,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11160,1,830.1,778.3,51.8,0.5,1.79,181.9,28.49,83.291389,28.115556,0,1,WECS_NEA_MIP,0.0712,0.0481,0.0248,0.0143,0.0104,0.0157,0.0142,0.0157,0.0214,0.0392,0.1246,0.2421,0.2599,0.1495,0.0676,0.0299,0.0185,0.0014,0.0248,0.0234,0.65,Micro/Mini Hydro (<1 MW),46.6,6.95,54.79,22.42,32.37,3.16,2.56,3.16,4.28,5.48,5.31,5.48,5.48,5.31,5.48,5.31,3.78,Musikot,0,1.0,Micro (5-100 kW),0,1,1
11163,3,829.2,813.0,16.1,12.38,14.11,492.1,3.28,83.317778,27.996111,1,0,WECS_NEA_MIP,0.5386,0.3714,0.1993,0.1201,0.0889,0.1185,0.1077,0.1185,0.1616,0.2962,0.9426,1.8313,1.966,1.1311,0.5117,0.2262,0.14,0.0108,0.3714,0.3606,0.82,Commercial RoR (>1 MW),14.5,42.06,252.09,74.93,177.16,9.35,7.6,9.35,12.66,24.77,31.19,32.23,32.23,31.19,32.23,18.09,11.21,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11166,1,828.5,615.2,213.3,0.58,0.96,579.5,36.82,83.393333,28.04,0,1,WECS_NEA_MIP,0.0387,0.026,0.0132,0.0075,0.0054,0.0085,0.0077,0.0085,0.0116,0.0213,0.0677,0.1315,0.1411,0.0812,0.0367,0.0162,0.0101,0.0008,0.0132,0.0124,0.65,Micro/Mini Hydro (<1 MW),192.0,15.18,120.7,49.72,70.98,7.01,5.68,7.01,9.52,12.02,11.64,12.02,12.02,11.64,12.02,11.64,8.47,Chatrakot,0,1.0,Micro (5-100 kW),0,1,1
11167,1,615.2,597.5,17.7,0.96,1484.55,92.8,19.04,83.395278,28.041944,1,0,GAUGE_TRANSFER_DHM,50.1989,30.7789,15.3895,9.8932,6.9619,11.0438,10.0398,11.0438,15.0597,27.6094,87.8481,170.6764,183.2261,105.4178,47.689,21.0836,13.0517,1.004,30.7789,29.7749,0.82,Commercial RoR (>1 MW),15.9,1904.14,11982.36,3830.01,8152.36,955.38,776.63,955.38,1294.39,2531.76,2834.43,2928.91,2928.91,2834.43,2928.91,1849.13,1146.46,Chatrakot,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11176,1,828.1,545.2,282.9,0.5,0.77,569.9,49.65,83.489722,27.984444,0,1,WECS_NEA_MIP,0.0312,0.0209,0.0106,0.006,0.0043,0.0069,0.0062,0.0069,0.0093,0.0171,0.0545,0.1059,0.1137,0.0654,0.0296,0.0131,0.0081,0.0006,0.0106,0.01,0.65,Micro/Mini Hydro (<1 MW),254.6,16.23,128.94,53.36,75.58,7.61,6.11,7.61,10.17,12.8,12.39,12.8,12.8,12.39,12.8,12.39,9.06,Satyawati,0,1.0,Micro (5-100 kW),0,1,1
11177,1,545.2,545.2,0.0,0.77,2.02,617.1,0.0,83.486111,27.981944,0,1,WECS_NEA_MIP,0.0802,0.0542,0.028,0.0162,0.0118,0.0176,0.016,0.0176,0.024,0.0441,0.1403,0.2726,0.2926,0.1683,0.0762,0.0337,0.0208,0.0016,0.028,0.0264,0.65,Micro/Mini Hydro (<1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Satyawati,0,1.0,Pico (<5 kW),0,0,0
11188,1,827.2,821.3,5.9,1.63,13.02,68.5,8.68,83.302778,27.997778,1,0,WECS_NEA_MIP,0.4978,0.343,0.1837,0.1106,0.0817,0.1095,0.0996,0.1095,0.1493,0.2738,0.8712,1.6925,1.817,1.0454,0.4729,0.2091,0.1294,0.01,0.343,0.333,0.82,Commercial RoR (>1 MW),5.3,14.2,85.12,25.31,59.81,3.16,2.57,3.16,4.28,8.37,10.53,10.88,10.88,10.53,10.88,6.11,3.79,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11193,4,826.7,792.6,34.1,54.27,54.45,572.2,5.95,83.256389,28.120278,1,0,WECS_NEA_MIP,2.0231,1.414,0.7794,0.4827,0.362,0.4451,0.4046,0.4451,0.6069,1.1127,3.5405,6.8786,7.3844,4.2485,1.922,0.8497,0.526,0.0405,1.414,1.3735,0.82,Commercial RoR (>1 MW),30.7,339.2,2022.15,596.02,1426.13,74.34,60.42,74.34,100.71,197.0,251.42,259.8,259.8,251.42,259.8,143.88,89.2,Isma,0,1.0,Mini (100-1000 kW),0,1,1
11194,4,792.6,792.6,0.0,54.45,55.98,61.8,0.0,83.254167,28.119167,1,0,WECS_NEA_MIP,2.0788,1.4533,0.8015,0.4967,0.3726,0.4573,0.4158,0.4573,0.6236,1.1433,3.6379,7.068,7.5877,4.3655,1.9749,0.8731,0.5405,0.0416,1.4533,1.4117,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isma,0,1.0,Pico (<5 kW),0,0,0
11195,2,826.4,732.9,93.5,4.17,4.48,607.4,15.39,83.5875,28.011944,0,1,WECS_NEA_MIP,0.175,0.1193,0.0625,0.0369,0.027,0.0385,0.035,0.0385,0.0525,0.0962,0.3062,0.5949,0.6387,0.3675,0.1662,0.0735,0.0455,0.0035,0.0625,0.059,0.65,Micro/Mini Hydro (<1 MW),84.2,31.68,247.39,100.01,147.38,13.98,11.37,13.98,18.94,24.97,24.16,24.97,24.97,24.16,24.97,24.16,16.78,Kaligandaki,0,1.0,Micro (5-100 kW),0,1,1
11196,2,732.9,611.4,121.5,4.48,4.99,604.4,20.1,83.590556,28.016667,0,1,WECS_NEA_MIP,0.1945,0.1327,0.0697,0.0412,0.0302,0.0428,0.0389,0.0428,0.0583,0.107,0.3403,0.6612,0.7099,0.4084,0.1848,0.0817,0.0506,0.0039,0.0697,0.0658,0.65,Micro/Mini Hydro (<1 MW),109.4,45.9,358.07,144.52,213.55,20.19,16.41,20.19,27.32,36.17,35.01,36.17,36.17,35.01,36.17,35.01,24.24,Kaligandaki,0,1.0,Micro (5-100 kW),0,1,1
11197,2,611.4,579.5,32.0,4.99,346.18,523.0,6.11,83.593889,28.02,1,0,GAUGE_TRANSFER_DHM,14.5628,8.929,4.4645,2.87,2.0197,3.2038,2.9126,3.2038,4.3688,8.0096,25.4849,49.5136,53.1543,30.5819,13.8347,6.1164,3.7863,0.2913,8.929,8.6377,0.82,Commercial RoR (>1 MW),28.8,1000.56,6296.31,2012.52,4283.79,502.01,408.1,502.01,680.15,1330.36,1489.4,1539.04,1539.04,1489.4,1539.04,971.65,602.41,Kaligandaki,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11200,2,826.2,792.5,33.6,5.83,6.19,519.3,6.47,83.292778,28.176944,0,1,WECS_NEA_MIP,0.2402,0.1643,0.0867,0.0514,0.0377,0.0528,0.048,0.0528,0.0721,0.1321,0.4204,0.8167,0.8768,0.5045,0.2282,0.1009,0.0625,0.0048,0.0867,0.0819,0.65,Micro/Mini Hydro (<1 MW),30.2,15.77,122.69,49.36,73.33,6.88,5.59,6.88,9.33,12.42,12.02,12.42,12.42,12.02,12.42,12.02,8.27,Musikot,0,1.0,Micro (5-100 kW),0,1,1
11201,2,792.5,768.2,24.3,6.19,6.59,558.9,4.35,83.289167,28.175278,0,1,WECS_NEA_MIP,0.2554,0.1748,0.0924,0.0548,0.0403,0.0562,0.0511,0.0562,0.0766,0.1405,0.447,0.8684,0.9323,0.5364,0.2426,0.1073,0.0664,0.0051,0.0924,0.0873,0.65,Micro/Mini Hydro (<1 MW),21.9,12.19,94.76,38.09,56.67,5.31,4.32,5.31,7.19,9.6,9.29,9.6,9.6,9.29,9.6,9.29,6.37,Musikot,0,1.0,Micro (5-100 kW),0,1,1
11202,2,768.2,705.0,63.2,6.59,929.93,538.3,11.75,83.288611,28.171389,1,0,GAUGE_TRANSFER_DHM,33.7304,20.6814,10.3407,6.6476,4.6779,7.4207,6.7461,7.4207,10.1191,18.5517,59.0282,114.6834,123.116,70.8339,32.0439,14.1668,8.7699,0.6746,20.6814,20.0068,0.82,Commercial RoR (>1 MW),56.9,4578.7,28812.76,9209.62,19603.13,2297.32,1867.5,2297.32,3112.48,6087.87,6815.65,7042.84,7042.84,6815.65,7042.84,4446.42,2756.77,Musikot,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11203,4,825.9,780.3,45.6,122.33,123.09,617.7,7.38,83.3875,28.084444,1,0,WECS_NEA_MIP,4.4995,3.1705,1.7763,1.1183,0.8455,0.9899,0.8999,0.9899,1.3498,2.4747,7.8741,15.2982,16.4231,9.4489,4.2745,1.8898,1.1699,0.09,3.1705,3.0805,0.82,Commercial RoR (>1 MW),41.0,1015.99,6037.53,1770.44,4267.09,220.82,179.5,220.82,299.16,585.16,752.88,777.98,777.98,752.88,777.98,427.39,264.99,Chandrakot,0,1.0,Small/Medium RoR (>1 MW),0,1,1
11204,4,780.3,769.1,11.3,123.09,125.18,260.7,4.32,83.384167,28.082222,1,0,WECS_NEA_MIP,4.5743,3.2238,1.8068,1.1379,0.8604,1.0064,0.9149,1.0064,1.3723,2.5159,8.0051,15.5527,16.6963,9.6061,4.3456,1.9212,1.1893,0.0915,3.2238,3.1323,0.82,Commercial RoR (>1 MW),10.2,257.01,1527.18,447.78,1079.39,55.85,45.4,55.85,75.67,148.0,190.45,196.8,196.8,190.45,196.8,108.09,67.02,Chandrakot,0,1.0,Mini (100-1000 kW),0,1,1
11209,1,825.1,780.0,45.1,0.65,0.94,618.4,7.3,83.29,27.9775,0,1,WECS_NEA_MIP,0.0379,0.0254,0.0129,0.0074,0.0053,0.0083,0.0076,0.0083,0.0114,0.0208,0.0663,0.1288,0.1383,0.0795,0.036,0.0159,0.0098,0.0008,0.0129,0.0121,0.65,Micro/Mini Hydro (<1 MW),40.6,3.13,24.93,10.27,14.67,1.44,1.18,1.44,1.98,2.48,2.4,2.48,2.48,2.4,2.48,2.4,1.73,Gulmidarbar,0,1.0,Pico (<5 kW),0,1,0
11210,1,780.0,760.1,20.0,0.94,3.76,164.9,12.1,83.289444,27.974444,0,1,WECS_NEA_MIP,0.1474,0.1003,0.0524,0.0308,0.0225,0.0324,0.0295,0.0324,0.0442,0.0811,0.2579,0.5011,0.5379,0.3095,0.14,0.0619,0.0383,0.0029,0.0524,0.0495,0.65,Micro/Mini Hydro (<1 MW),18.0,5.68,44.42,18.0,26.41,2.52,2.05,2.52,3.41,4.47,4.33,4.47,4.47,4.33,4.47,4.33,3.02,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11220,4,823.5,815.5,8.0,193.17,193.51,620.7,1.29,83.244444,28.104167,1,0,WECS_NEA_MIP,7.0099,4.9619,2.8052,1.7821,1.3535,1.5422,1.402,1.5422,2.103,3.8555,12.2673,23.8337,25.5862,14.7208,6.6594,2.9442,1.8226,0.1402,4.9619,4.8217,0.82,Commercial RoR (>1 MW),7.2,279.26,1656.59,484.38,1172.21,60.41,49.11,60.41,81.85,160.1,206.92,213.81,213.81,206.92,213.81,116.93,72.5,Resunga,0,1.0,Mini (100-1000 kW),0,1,1
11221,4,815.5,811.1,4.5,193.51,194.01,575.9,0.77,83.247778,28.103333,1,0,WECS_NEA_MIP,7.0277,4.9746,2.8125,1.7868,1.3571,1.5461,1.4055,1.5461,2.1083,3.8652,12.2984,23.8941,25.651,14.7581,6.6763,2.9516,1.8272,0.1406,4.9746,4.834,0.82,Commercial RoR (>1 MW),4.0,155.54,922.66,269.77,652.89,33.65,27.35,33.65,45.59,89.17,115.25,119.09,119.09,115.25,119.09,65.12,40.38,Isma,0,1.0,Mini (100-1000 kW),0,0,0
11222,4,811.1,811.1,0.0,194.01,194.98,109.1,0.0,83.250556,28.103889,1,0,WECS_NEA_MIP,7.0621,4.9992,2.8267,1.7961,1.3642,1.5537,1.4124,1.5537,2.1186,3.8842,12.3587,24.0111,25.7766,14.8304,6.709,2.9661,1.8361,0.1412,4.9992,4.858,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isma,0,1.0,Pico (<5 kW),0,0,0
11223,1,823.4,682.0,141.4,0.5,948.19,465.5,30.38,83.298333,28.144167,1,0,GAUGE_TRANSFER_DHM,34.2926,21.0261,10.513,6.7584,4.7559,7.5444,6.8585,7.5444,10.2878,18.8609,60.012,116.5947,125.1679,72.0144,32.5779,14.4029,8.9161,0.6859,21.0261,20.3403,0.82,Commercial RoR (>1 MW),127.3,10414.5,65535.84,20947.63,44588.21,5225.33,4247.65,5225.33,7079.47,13847.09,15502.53,16019.28,16019.28,15502.53,16019.28,10113.53,6270.39,Musikot,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11228,1,822.3,762.0,60.3,0.53,0.72,575.2,10.48,83.314722,27.975,0,1,WECS_NEA_MIP,0.0292,0.0195,0.0099,0.0056,0.004,0.0064,0.0058,0.0064,0.0088,0.016,0.051,0.0992,0.1065,0.0613,0.0277,0.0123,0.0076,0.0006,0.0099,0.0093,0.65,Micro/Mini Hydro (<1 MW),54.3,3.22,25.65,10.6,15.05,1.49,1.21,1.49,2.04,2.55,2.47,2.55,2.55,2.47,2.55,2.47,1.8,Chatrakot,0,1.0,Pico (<5 kW),0,1,0
11229,1,762.0,744.7,17.3,0.72,34.28,353.4,4.9,83.311389,27.974444,1,0,WECS_NEA_MIP,1.2855,0.8943,0.4884,0.2997,0.2237,0.2828,0.2571,0.2828,0.3857,0.707,2.2497,4.3708,4.6922,2.6996,1.2213,0.5399,0.3342,0.0257,0.8943,0.8686,0.82,Commercial RoR (>1 MW),15.6,109.0,651.01,192.46,458.55,24.0,19.51,24.0,32.53,63.61,80.8,83.5,83.5,80.8,83.5,46.46,28.8,Gulmidarbar,0,1.0,Mini (100-1000 kW),0,1,1
11232,3,822.2,808.7,13.5,24.19,24.62,533.3,2.54,83.2675,27.996667,1,0,WECS_NEA_MIP,0.9294,0.6444,0.3496,0.2131,0.1586,0.2045,0.1859,0.2045,0.2788,0.5112,1.6265,3.16,3.3923,1.9518,0.8829,0.3904,0.2416,0.0186,0.6444,0.6258,0.82,Commercial RoR (>1 MW),12.2,61.42,367.31,108.82,258.49,13.57,11.03,13.57,18.39,35.97,45.53,47.05,47.05,45.53,47.05,26.27,16.28,Resunga,0,1.0,Micro (5-100 kW),0,1,1
11233,3,808.7,804.8,3.9,24.62,25.67,177.5,2.17,83.264444,27.996389,1,0,WECS_NEA_MIP,0.9682,0.6716,0.3647,0.2225,0.1656,0.213,0.1936,0.213,0.2905,0.5325,1.6944,3.292,3.5341,2.0333,0.9198,0.4067,0.2517,0.0194,0.6716,0.6522,0.82,Commercial RoR (>1 MW),3.5,18.36,109.8,32.52,77.28,4.06,3.3,4.06,5.5,10.75,13.61,14.07,14.07,13.61,14.07,7.85,4.87,Resunga,0,1.0,Micro (5-100 kW),0,1,1
11234,1,822.0,727.1,94.8,0.57,1.14,587.5,16.14,83.370556,27.970278,0,1,WECS_NEA_MIP,0.0458,0.0308,0.0157,0.009,0.0065,0.0101,0.0092,0.0101,0.0137,0.0252,0.0801,0.1556,0.167,0.0961,0.0435,0.0192,0.0119,0.0009,0.0157,0.0148,0.65,Micro/Mini Hydro (<1 MW),85.3,8.05,63.8,26.3,37.51,3.72,3.03,3.72,5.01,6.35,6.15,6.35,6.35,6.15,6.35,6.15,4.45,Chatrakot,0,1.0,Micro (5-100 kW),0,1,1
11235,1,727.1,710.7,16.4,1.14,1.82,278.3,5.9,83.372778,27.966944,0,1,WECS_NEA_MIP,0.0724,0.0489,0.0252,0.0146,0.0106,0.0159,0.0145,0.0159,0.0217,0.0398,0.1267,0.2461,0.2642,0.152,0.0688,0.0304,0.0188,0.0015,0.0252,0.0238,0.65,Micro/Mini Hydro (<1 MW),14.8,2.25,17.65,7.2,10.44,1.01,0.82,1.01,1.37,1.77,1.71,1.77,1.77,1.71,1.77,1.71,1.21,Chatrakot,0,1.0,Pico (<5 kW),0,1,0
11237,3,821.8,791.3,30.5,14.76,15.46,572.2,5.34,83.317778,28.100833,1,0,WECS_NEA_MIP,0.5891,0.4066,0.2185,0.132,0.0977,0.1296,0.1178,0.1296,0.1767,0.324,1.0309,2.0028,2.1501,1.2371,0.5596,0.2474,0.1532,0.0118,0.4066,0.3948,0.82,Commercial RoR (>1 MW),27.4,87.02,521.36,154.89,366.47,19.32,15.7,19.32,26.17,51.2,64.53,66.68,66.68,64.53,66.68,37.39,23.19,Resunga,0,1.0,Micro (5-100 kW),0,1,1
11238,3,791.3,742.3,48.9,15.46,16.25,628.7,7.78,83.320833,28.105,1,0,WECS_NEA_MIP,0.6186,0.4271,0.2298,0.1389,0.1029,0.1361,0.1237,0.1361,0.1856,0.3402,1.0825,2.1031,2.2577,1.299,0.5876,0.2598,0.1608,0.0124,0.4271,0.4147,0.82,Commercial RoR (>1 MW),44.0,146.78,879.3,261.16,618.14,32.57,26.47,32.57,44.14,86.32,108.84,112.47,112.47,108.84,112.47,63.05,39.08,Resunga,0,1.0,Mini (100-1000 kW),0,1,1
11239,3,742.3,701.7,40.7,16.25,16.75,597.1,6.81,83.323056,28.109444,1,0,WECS_NEA_MIP,0.6372,0.4401,0.2369,0.1433,0.1062,0.1402,0.1274,0.1402,0.1912,0.3505,1.1151,2.1665,2.3258,1.3381,0.6053,0.2676,0.1657,0.0127,0.4401,0.4274,0.82,Commercial RoR (>1 MW),36.6,125.83,753.72,223.9,529.83,27.93,22.69,27.93,37.84,73.99,93.29,96.4,96.4,93.29,96.4,54.03,33.51,Resunga,0,1.0,Mini (100-1000 kW),0,1,1
11240,3,701.7,664.2,37.4,16.75,16.92,586.8,6.38,83.326667,28.112778,1,0,WECS_NEA_MIP,0.6435,0.4446,0.2394,0.1448,0.1074,0.1416,0.1287,0.1416,0.1931,0.3539,1.1262,2.188,2.3489,1.3514,0.6114,0.2703,0.1673,0.0129,0.4446,0.4317,0.82,Commercial RoR (>1 MW),33.7,117.03,700.91,208.1,492.81,25.96,21.1,25.96,35.17,68.78,86.78,89.67,89.67,86.78,89.67,50.24,31.14,Resunga,0,1.0,Mini (100-1000 kW),0,1,1
11241,3,664.2,659.8,4.4,16.92,1256.51,61.8,7.09,83.326667,28.115278,1,0,GAUGE_TRANSFER_DHM,43.5642,26.7109,13.3555,8.5856,6.0418,9.5841,8.7128,9.5841,13.0693,23.9603,76.2374,148.1183,159.0094,91.4849,41.386,18.297,11.3267,0.8713,26.7109,25.8396,0.82,Commercial RoR (>1 MW),4.0,415.72,2616.01,836.17,1779.84,208.58,169.56,208.58,282.59,552.74,618.82,639.45,639.45,618.82,639.45,403.71,250.3,Resunga,1,0.5,Mini (100-1000 kW),0,1,1
11244,1,821.6,748.7,72.9,0.69,0.9,566.9,12.87,83.354444,27.973889,0,1,WECS_NEA_MIP,0.0363,0.0244,0.0124,0.0071,0.0051,0.008,0.0073,0.008,0.0109,0.02,0.0635,0.1234,0.1325,0.0762,0.0345,0.0152,0.0094,0.0007,0.0124,0.0117,0.65,Micro/Mini Hydro (<1 MW),65.6,4.89,38.82,16.04,22.78,2.27,1.86,2.27,3.07,3.86,3.73,3.86,3.86,3.73,3.86,3.73,2.71,Chatrakot,0,1.0,Pico (<5 kW),0,1,0
11245,1,748.7,748.7,0.0,0.9,3.66,216.5,0.0,83.354722,27.970556,0,1,WECS_NEA_MIP,0.1435,0.0976,0.051,0.0299,0.0218,0.0316,0.0287,0.0316,0.0431,0.0789,0.2512,0.488,0.5239,0.3014,0.1364,0.0603,0.0373,0.0029,0.051,0.0481,0.65,Micro/Mini Hydro (<1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chatrakot,0,1.0,Pico (<5 kW),0,0,0
11246,3,821.3,799.0,22.3,13.02,13.57,573.5,3.89,83.302778,27.995278,1,0,WECS_NEA_MIP,0.5184,0.3573,0.1916,0.1154,0.0853,0.114,0.1037,0.114,0.1555,0.2851,0.9072,1.7626,1.8922,1.0887,0.4925,0.2177,0.1348,0.0104,0.3573,0.3469,0.82,Commercial RoR (>1 MW),20.1,56.09,336.23,99.96,236.27,12.46,10.14,12.46,16.89,33.05,41.6,42.98,42.98,41.6,42.98,24.13,14.96,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11247,3,799.0,790.4,8.6,13.57,14.36,617.7,1.39,83.304444,27.990833,1,0,WECS_NEA_MIP,0.548,0.3779,0.2028,0.1223,0.0905,0.1206,0.1096,0.1206,0.1644,0.3014,0.9589,1.8631,2.0001,1.1507,0.5206,0.2301,0.1425,0.011,0.3779,0.3669,0.82,Commercial RoR (>1 MW),7.7,22.73,136.21,40.49,95.72,5.05,4.1,5.05,6.84,13.38,16.85,17.41,17.41,16.85,17.41,9.77,6.06,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11248,3,790.4,778.5,11.8,14.36,29.7,397.0,2.98,83.307778,27.988611,1,0,WECS_NEA_MIP,1.117,0.776,0.4226,0.2586,0.1927,0.2457,0.2234,0.2457,0.3351,0.6143,1.9547,3.7977,4.077,2.3457,1.0611,0.4691,0.2904,0.0223,0.776,0.7537,0.82,Commercial RoR (>1 MW),10.6,64.27,384.04,113.64,270.4,14.17,11.52,14.17,19.2,37.56,47.64,49.23,49.23,47.64,49.23,27.43,17.01,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
11253,5,820.4,813.1,7.3,568.16,568.77,558.9,1.31,83.225833,28.235278,1,0,GAUGE_TRANSFER_DHM,22.2093,13.6174,6.8087,4.377,3.0801,4.886,4.4419,4.886,6.6628,12.2151,38.8663,75.5117,81.064,46.6395,21.0988,9.3279,5.7744,0.4442,13.6174,13.1732,0.82,Commercial RoR (>1 MW),6.6,349.69,2200.54,703.37,1497.17,175.45,142.63,175.45,237.71,464.95,520.54,537.89,537.89,520.54,537.89,339.59,210.54,Musikot,1,0.5,Mini (100-1000 kW),0,1,1
11254,5,813.1,809.8,3.3,568.77,569.77,315.8,1.03,83.226944,28.232222,1,0,GAUGE_TRANSFER_DHM,22.2425,13.6377,6.8189,4.3836,3.0847,4.8933,4.4485,4.8933,6.6727,12.2334,38.9244,75.6245,81.1851,46.7092,21.1304,9.3418,5.783,0.4449,13.6377,13.1928,0.82,Commercial RoR (>1 MW),3.0,159.19,1001.74,320.19,681.54,79.87,64.93,79.87,108.21,211.66,236.96,244.86,244.86,236.96,244.86,154.59,95.84,Musikot,1,0.5,Mini (100-1000 kW),0,0,0
11260,1,819.8,681.3,138.5,0.5,949.55,579.5,23.9,83.304167,28.138611,1,0,GAUGE_TRANSFER_DHM,34.3344,21.0517,10.5259,6.7666,4.7617,7.5536,6.8669,7.5536,10.3003,18.8839,60.0851,116.7368,125.3204,72.1022,32.6176,14.4204,8.9269,0.6867,21.0517,20.365,0.82,Commercial RoR (>1 MW),124.7,10214.18,64275.57,20544.86,43730.71,5124.87,4166.02,5124.87,6943.33,13580.85,15204.39,15711.2,15711.2,15204.39,15711.2,9919.03,6149.79,Musikot,1,0.5,Small/Medium RoR (>1 MW),0,1,1
11264,1,819.6,761.5,58.1,0.5,0.77,656.0,8.86,83.345556,27.964722,0,1,WECS_NEA_MIP,0.0312,0.0209,0.0106,0.006,0.0043,0.0069,0.0062,0.0069,0.0093,0.0171,0.0545,0.1059,0.1137,0.0654,0.0296,0.0131,0.0081,0.0006,0.0106,0.01,0.65,Micro/Mini Hydro (<1 MW),52.3,3.33,26.49,10.96,15.53,1.56,1.25,1.56,2.09,2.63,2.55,2.63,2.63,2.55,2.63,2.55,1.86,Chatrakot,0,1.0,Pico (<5 kW),0,1,0
11265,1,761.5,649.7,111.8,0.77,5.14,226.8,49.29,83.347778,27.961389,0,1,WECS_NEA_MIP,0.2002,0.1367,0.0719,0.0425,0.0311,0.044,0.04,0.044,0.0601,0.1101,0.3504,0.6807,0.7308,0.4204,0.1902,0.0841,0.0521,0.004,0.0719,0.0679,0.65,Micro/Mini Hydro (<1 MW),100.6,43.56,339.45,136.88,202.57,19.09,15.52,19.09,25.91,34.31,33.21,34.31,34.31,33.21,34.31,33.21,22.96,Chatrakot,0,1.0,Micro (5-100 kW),0,1,1
